"date","hour","geothermal","biomass","biogas","small_hydro","wind","solar_pv","solar_thermal"
2017-07-07,12,926,261,177,457,309,8103,235
2017-07-07,13,924,262,176,472,292,8179,310
2017-07-07,14,923,259,176,504,325,8255,245
2017-07-07,15,922,258,175,538,439,8050,245
2017-07-07,16,921,258,176,557,841,7246,219
2017-07-07,17,921,260,179,605,1401,6067,219
2017-07-07,18,921,259,179,617,1884,5140,215
2017-07-07,19,941,259,180,620,2252,3466,150
2017-07-07,20,964,260,181,621,2359,774,64
2017-07-07,21,967,259,181,617,2490,0,56
2017-07-07,22,971,260,180,595,2456,0,58
2017-07-07,23,971,251,181,513,2364,0,58
2017-07-07,24,973,243,181,473,2159,0,58
2017-07-08,1,975,247,181,483,2000,0,57
2017-07-08,2,976,243,181,435,1893,0,58
2017-07-08,3,977,235,181,435,1748,0,24
2017-07-08,4,978,239,182,430,1517,0,0
2017-07-08,5,979,245,182,419,1388,0,0
2017-07-08,6,980,249,182,421,1367,0,0
2017-07-08,7,980,256,182,474,1238,686,0
2017-07-08,8,980,258,182,461,934,3210,7
2017-07-08,9,976,256,180,472,577,5467,0
2017-07-08,10,972,256,173,452,417,6987,13
2017-07-08,11,970,255,173,491,399,7627,111
2017-07-08,12,967,255,177,493,604,7775,81
2017-07-08,13,964,253,177,515,770,8031,112
2017-07-08,14,963,255,177,545,1039,7580,109
2017-07-08,15,965,254,174,612,1370,7373,159
2017-07-08,16,964,254,174,596,1707,7161,102
2017-07-08,17,968,254,176,612,2076,6584,60
2017-07-08,18,968,255,175,647,2330,5359,8
2017-07-08,19,969,255,178,633,2466,3092,0
2017-07-08,20,971,255,179,641,2394,663,0
2017-07-08,21,973,252,170,631,2464,0,0
2017-07-08,22,976,251,174,549,2543,0,0
2017-07-08,23,978,249,179,472,2492,0,0
2017-07-08,24,981,239,180,455,2591,0,0
2017-07-09,1,981,236,181,477,2683,0,0
2017-07-09,2,980,245,181,452,2736,0,0
2017-07-09,3,978,246,181,441,2355,0,0
2017-07-09,4,980,244,181,414,1272,0,0
2017-07-09,5,981,246,181,415,1059,0,0
2017-07-09,6,982,237,182,408,1097,0,0
2017-07-09,7,982,244,182,455,893,424,0
2017-07-09,8,981,256,182,432,549,1931,0
2017-07-09,9,979,258,181,441,467,3666,0
2017-07-09,10,975,256,177,420,466,5136,0
2017-07-09,11,972,255,177,424,392,6441,0
2017-07-09,12,969,254,176,428,537,7159,9
2017-07-09,13,967,255,175,466,635,7335,0
2017-07-09,14,967,255,177,514,835,7218,0
2017-07-09,15,966,256,175,570,1057,7364,0
2017-07-09,16,967,254,176,578,1169,6951,0
2017-07-09,17,967,255,175,593,1385,6356,0
2017-07-09,18,966,256,176,601,1551,5139,24
2017-07-09,19,964,256,177,599,1877,2799,37
2017-07-09,20,963,256,178,646,2200,591,0
2017-07-09,21,966,256,180,643,2445,0,0
2017-07-09,22,969,254,179,570,2337,0,0
2017-07-09,23,972,246,179,497,2137,0,0
2017-07-09,24,976,246,179,476,1926,0,0
2017-07-10,1,976,248,180,458,1960,0,0
2017-07-10,2,975,250,180,453,1837,0,0
2017-07-10,3,976,250,180,450,1999,0,0
2017-07-10,4,977,251,181,443,1847,0,0
2017-07-10,5,978,243,181,452,1804,0,0
2017-07-10,6,979,244,181,461,1705,0,0
2017-07-10,7,980,252,180,464,1501,541,0
2017-07-10,8,978,253,178,451,1165,2572,5
2017-07-10,9,975,255,177,444,893,4721,101
2017-07-10,10,971,257,176,443,757,6335,196
2017-07-10,11,941,258,175,475,566,7452,237
2017-07-10,12,923,260,175,467,512,7986,270
2017-07-10,13,920,260,174,512,700,8162,214
2017-07-10,14,918,262,177,519,1040,7934,205
2017-07-10,15,917,263,176,557,1723,7231,204
2017-07-10,16,917,262,175,570,2543,7322,193
2017-07-10,17,916,262,177,611,3242,6640,184
2017-07-10,18,918,261,178,619,3406,5407,208
2017-07-10,19,924,262,177,604,3619,3156,180
2017-07-10,20,902,263,178,608,3552,763,81
2017-07-10,21,917,261,177,602,3514,101,0
2017-07-10,22,959,262,175,580,3617,95,0
2017-07-10,23,963,245,175,471,3646,0,0
2017-07-10,24,965,230,176,446,3541,0,0
2017-07-11,1,965,237,176,428,3279,0,0
2017-07-11,2,966,234,176,429,3024,0,0
2017-07-11,3,967,234,177,425,2851,0,0
2017-07-11,4,967,235,177,383,2766,0,0
2017-07-11,5,967,237,177,383,2796,0,0
2017-07-11,6,966,241,177,426,2925,0,0
2017-07-11,7,967,244,176,449,2835,713,0
2017-07-11,8,966,244,174,440,2551,3329,75
2017-07-11,9,964,245,174,425,2183,5889,228
2017-07-11,10,939,244,172,425,1928,7435,351
2017-07-11,11,921,241,175,467,1962,8138,425
2017-07-11,12,878,241,174,472,1931,8409,476
2017-07-11,13,877,244,174,499,2004,8399,349
2017-07-11,14,875,243,176,521,2276,8337,462
2017-07-11,15,876,243,175,539,2695,8147,593
2017-07-11,16,913,244,175,589,3002,8053,626
2017-07-11,17,920,243,175,583,3422,7389,600
2017-07-11,18,920,242,177,593,3764,6020,500
2017-07-11,19,938,243,177,593,4052,3568,331
2017-07-11,20,955,245,177,595,4086,921,113
2017-07-11,21,960,243,177,592,3912,7,27
2017-07-11,22,964,244,177,528,3880,0,0
2017-07-11,23,965,240,177,461,3882,0,0
2017-07-11,24,966,239,177,454,3773,0,0
2017-07-12,1,966,236,178,422,3796,0,0
2017-07-12,2,968,234,178,422,3737,0,0
2017-07-12,3,969,244,178,412,3637,0,0
2017-07-12,4,968,259,178,411,3295,0,0
2017-07-12,5,967,258,178,413,3183,0,0
2017-07-12,6,966,259,178,421,2986,0,0
2017-07-12,7,966,262,178,475,2626,826,19
2017-07-12,8,964,262,168,486,2350,3769,188
2017-07-12,9,963,262,168,494,2078,6403,397
2017-07-12,10,960,264,163,484,1767,7572,497
2017-07-12,11,950,262,157,511,1476,8206,551
2017-07-12,12,920,261,161,517,1375,8582,599
2017-07-12,13,919,261,165,515,1540,8732,533
2017-07-12,14,918,262,165,517,1746,8619,277
2017-07-12,15,917,261,166,583,2112,8591,267
2017-07-12,16,918,261,166,592,2696,8199,424
2017-07-12,17,918,264,166,622,3175,7608,554
2017-07-12,18,919,261,166,630,3304,6350,559
2017-07-12,19,932,264,166,642,3269,3805,418
2017-07-12,20,956,262,166,655,3357,880,160
2017-07-12,21,959,252,165,663,3481,7,99
2017-07-12,22,963,252,166,614,3597,0,0
2017-07-12,23,962,253,166,542,3437,0,0
2017-07-12,24,964,258,165,505,3259,0,0
2017-07-13,1,966,255,166,458,3020,0,0
2017-07-13,2,967,255,167,455,2886,0,0
2017-07-13,3,968,256,167,453,2667,0,0
2017-07-13,4,968,255,167,452,2484,0,0
2017-07-13,5,969,258,167,439,2386,0,0
2017-07-13,6,969,260,168,449,2076,0,0
2017-07-13,7,968,262,167,487,2115,830,28
2017-07-13,8,969,263,162,489,1893,3688,208
2017-07-13,9,967,264,159,480,1608,6333,367
2017-07-13,10,964,263,159,453,1243,7611,493
2017-07-13,11,945,263,159,475,1080,8089,510
2017-07-13,12,920,263,159,492,1217,8456,505
2017-07-13,13,919,263,158,516,1348,8738,478
2017-07-13,14,917,263,158,517,1600,8503,522
2017-07-13,15,917,263,158,575,1840,8430,458
2017-07-13,16,916,262,158,576,2150,8186,581
2017-07-13,17,916,262,157,604,2445,7322,573
2017-07-13,18,917,260,155,611,2804,6023,539
2017-07-13,19,932,261,158,625,3143,3368,417
2017-07-13,20,957,262,161,625,3369,678,115
2017-07-13,21,959,262,155,628,3457,0,13
2017-07-13,22,961,261,149,577,3437,0,1
2017-07-13,23,964,256,150,512,3381,0,0
2017-07-13,24,966,256,149,487,3228,0,0
2017-07-14,1,967,257,149,438,2864,0,0
2017-07-14,2,969,254,150,429,2712,0,0
2017-07-14,3,971,256,150,429,2736,0,0
2017-07-14,4,971,255,151,429,2264,0,0
2017-07-14,5,970,257,151,430,1974,0,0
2017-07-14,6,970,259,152,430,1943,0,0
2017-07-14,7,969,262,151,485,1657,780,43
2017-07-14,8,967,262,152,492,1227,3649,232
2017-07-14,9,965,263,152,490,1018,6457,348
2017-07-14,10,965,261,152,492,545,7774,433
2017-07-14,11,948,262,150,500,447,8441,512
2017-07-14,12,920,261,151,487,514,8822,594
2017-07-14,13,919,262,151,507,693,8938,607
2017-07-14,14,916,262,151,502,1091,8847,439
2017-07-14,15,916,262,150,595,1536,8506,337
2017-07-14,16,916,260,150,600,2073,8059,540
2017-07-14,17,917,261,150,610,2499,7344,578
2017-07-14,18,916,259,150,616,2743,5984,542
2017-07-14,19,940,261,157,629,3020,3534,392
2017-07-14,20,956,262,157,648,3210,764,159
2017-07-14,21,957,263,162,611,3204,0,88
2017-07-14,22,960,255,164,599,3340,0,69
2017-07-14,23,962,235,164,512,3458,0,0
2017-07-14,24,965,230,165,496,3306,0,0
2017-07-15,1,966,229,165,462,3125,0,0
2017-07-15,2,967,228,165,453,3047,0,0
2017-07-15,3,968,227,166,417,2801,0,0
2017-07-15,4,970,226,166,416,2581,0,0
2017-07-15,5,971,227,165,414,2316,0,0
2017-07-15,6,971,228,164,416,1991,0,0
2017-07-15,7,971,231,166,438,1615,656,32
2017-07-15,8,968,233,166,433,1395,3161,211
2017-07-15,9,964,232,167,430,820,5762,375
2017-07-15,10,962,233,167,430,533,7385,444
2017-07-15,11,960,232,164,473,382,8104,464
2017-07-15,12,958,227,166,481,476,8594,474
2017-07-15,13,956,218,163,509,723,8815,471
2017-07-15,14,955,217,163,527,1016,8728,462
2017-07-15,15,954,217,162,562,1559,8372,334
2017-07-15,16,955,216,162,588,1850,7748,222
2017-07-15,17,956,215,161,595,2165,7186,228
2017-07-15,18,957,215,162,602,2701,5925,314
2017-07-15,19,1037,217,162,637,3110,3304,247
2017-07-15,20,960,224,162,636,3417,659,43
2017-07-15,21,918,228,162,594,3535,0,0
2017-07-15,22,918,225,162,545,3456,0,0
2017-07-15,23,940,223,162,486,3071,0,0
2017-07-15,24,943,214,162,476,2724,0,0
2017-07-16,1,950,216,162,442,2634,0,0
2017-07-16,2,946,219,162,437,2416,0,0
2017-07-16,3,951,215,162,427,2483,0,0
2017-07-16,4,956,210,162,425,2461,0,0
2017-07-16,5,957,206,166,396,2421,0,0
2017-07-16,6,956,219,169,386,2360,0,0
2017-07-16,7,955,221,170,385,2012,603,2
2017-07-16,8,959,224,172,373,1525,2893,160
2017-07-16,9,959,230,174,368,1155,4727,342
2017-07-16,10,962,231,174,385,918,7015,406
2017-07-16,11,962,232,174,432,650,7932,438
2017-07-16,12,962,231,172,443,612,8155,453
2017-07-16,13,958,231,172,481,994,8322,458
2017-07-16,14,955,221,171,487,1397,8203,453
2017-07-16,15,956,211,171,534,1642,8356,386
2017-07-16,16,956,196,168,525,2115,7922,325
2017-07-16,17,956,196,168,533,2626,7339,411
2017-07-16,18,956,206,168,534,2989,6092,337
2017-07-16,19,957,213,168,531,3375,3547,231
2017-07-16,20,957,226,168,574,3622,740,42
2017-07-16,21,961,230,168,536,3687,0,0
2017-07-16,22,963,229,168,456,3563,0,0
2017-07-16,23,965,227,167,452,3381,0,0
2017-07-16,24,965,220,168,420,3393,0,0
2017-07-17,1,963,224,169,421,3421,0,0
2017-07-17,2,963,223,169,373,3391,0,0
2017-07-17,3,962,234,170,381,3269,0,0
2017-07-17,4,963,243,170,371,3046,0,0
2017-07-17,5,963,245,169,372,3123,0,0
2017-07-17,6,964,251,169,418,2912,0,0
2017-07-17,7,966,254,167,435,2449,654,20
2017-07-17,8,966,257,166,418,2007,3263,164
2017-07-17,9,967,258,165,410,2093,6032,345
2017-07-17,10,947,260,165,421,2152,7180,419
2017-07-17,11,927,261,168,431,2031,7678,443
2017-07-17,12,924,259,167,431,2038,7996,438
2017-07-17,13,923,259,170,472,2189,8087,296
2017-07-17,14,923,259,170,482,2477,7979,185
2017-07-17,15,923,260,167,543,2863,7980,176
2017-07-17,16,922,261,167,580,3052,7997,168
2017-07-17,17,924,261,169,584,3258,7223,171
2017-07-17,18,925,258,168,582,3650,6119,172
2017-07-17,19,947,259,171,595,3749,3625,109
2017-07-17,20,961,260,172,595,3794,764,12
2017-07-17,21,967,260,172,584,3890,0,0
2017-07-17,22,968,261,172,529,3873,0,0
2017-07-17,23,970,251,171,453,3653,0,0
2017-07-17,24,975,248,171,431,3503,0,0
2017-07-18,1,975,250,169,422,3429,0,0
2017-07-18,2,975,248,173,411,3408,0,0
2017-07-18,3,977,248,174,413,3357,0,0
2017-07-18,4,978,249,174,370,3273,0,0
2017-07-18,5,980,250,173,416,2981,0,0
2017-07-18,6,980,253,173,420,2683,0,0
2017-07-18,7,979,256,173,428,2330,630,4
2017-07-18,8,978,256,171,438,2216,3363,109
2017-07-18,9,974,255,168,471,1985,5857,152
2017-07-18,10,942,256,168,479,1909,7239,131
2017-07-18,11,930,262,169,454,1990,8066,132
2017-07-18,12,928,258,173,446,2262,8548,176
2017-07-18,13,927,259,171,506,2409,8840,301
2017-07-18,14,926,261,171,510,2530,8576,332
2017-07-18,15,925,260,170,552,2667,7828,175
2017-07-18,16,924,260,169,548,2917,7622,178
2017-07-18,17,924,261,169,592,3134,7134,169
2017-07-18,18,924,261,169,572,3444,5671,141
2017-07-18,19,946,260,170,590,3735,3197,56
2017-07-18,20,965,259,171,566,3832,711,8
2017-07-18,21,965,259,171,567,3851,0,0
2017-07-18,22,969,259,171,510,3611,0,0
2017-07-18,23,972,251,171,462,3480,0,0
2017-07-18,24,976,249,170,416,3651,0,0
2017-07-19,1,976,249,170,386,3566,0,0
2017-07-19,2,977,247,170,385,3440,0,0
2017-07-19,3,978,249,169,377,3439,0,0
2017-07-19,4,978,249,171,376,3259,0,0
2017-07-19,5,977,250,171,384,2663,0,0
2017-07-19,6,978,252,171,381,2186,0,0
2017-07-19,7,978,255,170,419,1847,587,0
2017-07-19,8,976,258,161,424,1914,3147,0
2017-07-19,9,973,261,156,434,1976,5251,72
2017-07-19,10,959,261,158,462,1701,6239,100
2017-07-19,11,929,261,160,463,1422,6894,86
2017-07-19,12,924,261,159,464,1321,6883,100
2017-07-19,13,923,261,161,502,1372,6771,113
2017-07-19,14,922,259,161,492,1533,7071,122
2017-07-19,15,921,260,161,533,1785,7540,158
2017-07-19,16,921,261,162,556,2163,7828,164
2017-07-19,17,921,260,164,602,2332,6986,170
2017-07-19,18,922,259,163,596,2184,5512,255
2017-07-19,19,928,258,163,606,1959,3111,96
2017-07-19,20,943,256,164,607,2004,681,12
2017-07-19,21,959,239,168,602,2350,0,0
2017-07-19,22,967,228,171,517,2957,0,0
2017-07-19,23,970,225,168,491,3241,0,0
2017-07-19,24,970,221,169,469,3299,0,0
2017-07-20,1,974,221,169,430,3383,0,0
2017-07-20,2,975,216,169,380,3380,0,0
2017-07-20,3,974,220,169,379,3422,0,0
2017-07-20,4,965,221,170,380,3223,0,0
2017-07-20,5,974,221,172,385,3075,0,0
2017-07-20,6,974,221,169,392,2746,0,0
2017-07-20,7,974,210,168,441,2329,600,0
2017-07-20,8,975,203,166,438,2012,3337,5
2017-07-20,9,974,205,166,427,1736,5807,95
2017-07-20,10,961,209,167,431,1557,7266,124
2017-07-20,11,923,213,171,461,1439,8192,129
2017-07-20,12,923,211,171,457,1284,8440,159
2017-07-20,13,921,208,173,509,1409,8569,169
2017-07-20,14,920,210,167,518,1650,8654,169
2017-07-20,15,919,209,166,560,2205,8799,169
2017-07-20,16,918,211,169,556,2688,8277,167
2017-07-20,17,920,211,170,570,3161,7688,167
2017-07-20,18,922,208,169,594,3623,6365,182
2017-07-20,19,929,209,170,606,3921,3712,174
2017-07-20,20,947,210,170,604,3866,759,28
2017-07-20,21,960,209,170,592,3993,0,0
2017-07-20,22,966,209,169,512,4189,0,0
2017-07-20,23,970,204,170,469,4037,0,0
2017-07-20,24,973,201,170,436,3811,0,0
2017-07-21,1,975,197,170,393,3826,0,0
2017-07-21,2,976,189,171,383,3797,0,0
2017-07-21,3,978,188,171,386,3600,0,0
2017-07-21,4,975,189,172,383,3542,0,0
2017-07-21,5,966,193,171,384,3382,0,0
2017-07-21,6,966,199,171,396,3068,0,0
2017-07-21,7,970,202,169,413,2713,714,0
2017-07-21,8,968,201,167,406,2374,3740,103
2017-07-21,9,965,198,163,440,1873,6678,429
2017-07-21,10,953,197,150,453,1422,8071,524
2017-07-21,11,926,211,157,474,839,8644,554
2017-07-21,12,924,215,155,476,576,8968,598
2017-07-21,13,922,210,156,530,475,8999,602
2017-07-21,14,921,210,150,527,468,9013,610
2017-07-21,15,921,210,149,585,634,9028,630
2017-07-21,16,919,211,160,589,1199,8708,620
2017-07-21,17,919,211,166,596,2069,7947,613
2017-07-21,18,920,210,169,627,2724,6625,582
2017-07-21,19,933,210,169,631,3147,3831,432
2017-07-21,20,955,210,171,634,3423,889,153
2017-07-21,21,960,209,172,612,3471,9,8
2017-07-21,22,967,208,172,551,3346,0,0
2017-07-21,23,966,199,171,501,3225,0,0
2017-07-21,24,966,198,171,443,2875,0,0
2017-07-22,1,966,197,171,439,2536,0,0
2017-07-22,2,967,197,172,391,2114,0,0
2017-07-22,3,969,198,173,388,2045,0,0
2017-07-22,4,972,199,174,387,2002,0,0
2017-07-22,5,973,199,174,388,1635,0,0
2017-07-22,6,974,201,174,388,1320,0,0
2017-07-22,7,974,204,173,407,1042,675,5
2017-07-22,8,973,205,172,399,642,3690,218
2017-07-22,9,971,208,173,399,341,6557,270
2017-07-22,10,968,208,174,436,230,7948,245
2017-07-22,11,966,207,174,455,191,8711,536
2017-07-22,12,964,207,174,473,191,9050,555
2017-07-22,13,963,208,171,517,194,9039,446
2017-07-22,14,963,209,172,517,250,9033,489
2017-07-22,15,962,210,171,560,246,8922,493
2017-07-22,16,959,215,171,552,392,8520,523
2017-07-22,17,958,224,170,560,476,7852,506
2017-07-22,18,958,224,171,566,881,6383,474
2017-07-22,19,961,224,171,584,1237,3604,366
2017-07-22,20,964,223,171,623,1662,786,132
2017-07-22,21,966,224,170,581,2079,94,69
2017-07-22,22,968,223,171,548,2317,0,0
2017-07-22,23,968,221,170,488,2415,0,0
2017-07-22,24,969,219,170,452,2212,0,0
2017-07-23,1,970,219,173,451,1932,0,0
2017-07-23,2,972,218,173,434,1528,0,0
2017-07-23,3,973,216,173,382,1248,0,0
2017-07-23,4,973,220,174,381,974,0,0
2017-07-23,5,974,216,174,381,847,0,0
2017-07-23,6,974,221,173,374,669,0,0
2017-07-23,7,974,226,174,381,549,488,23
2017-07-23,8,974,226,172,390,469,3055,223
2017-07-23,9,971,227,173,385,260,5690,400
2017-07-23,10,967,226,173,422,220,7186,476
2017-07-23,11,965,226,176,436,322,7725,503
2017-07-23,12,965,225,175,469,430,8400,505
2017-07-23,13,965,225,173,491,548,8544,499
2017-07-23,14,965,225,173,495,723,8576,482
2017-07-23,15,963,225,172,530,841,8447,301
2017-07-23,16,962,223,172,551,872,7901,284
2017-07-23,17,962,223,172,565,1256,7203,415
2017-07-23,18,963,226,172,566,2058,5971,322
2017-07-23,19,965,225,173,615,2664,3314,113
2017-07-23,20,967,224,173,616,2796,576,15
2017-07-23,21,967,225,172,614,2751,0,0
2017-07-23,22,969,224,171,547,3016,0,0
2017-07-23,23,971,222,170,513,2925,0,0
2017-07-23,24,973,221,169,473,2376,0,0
2017-07-24,1,974,226,171,436,2249,0,0
2017-07-24,2,975,225,171,386,2425,0,0
2017-07-24,3,975,225,171,387,2188,0,0
2017-07-24,4,976,225,171,391,2026,0,0
2017-07-24,5,977,226,171,390,1898,0,0
2017-07-24,6,979,229,171,433,1875,0,0
2017-07-24,7,978,233,170,439,1342,439,0
2017-07-24,8,977,233,170,430,1249,2141,46
2017-07-24,9,974,232,166,429,823,4537,141
2017-07-24,10,959,234,166,430,781,5436,316
2017-07-24,11,928,233,166,437,820,6123,312
2017-07-24,12,926,233,164,465,978,6195,384
2017-07-24,13,924,232,169,491,978,6639,185
2017-07-24,14,923,233,173,496,1169,6397,140
2017-07-24,15,922,234,172,563,1163,6077,148
2017-07-24,16,921,234,169,592,1192,5884,158
2017-07-24,17,922,234,170,608,1000,5532,168
2017-07-24,18,922,234,172,596,1152,4500,172
2017-07-24,19,944,233,172,610,1448,2397,71
2017-07-24,20,962,234,172,612,1489,393,0
2017-07-24,21,966,232,171,588,1717,0,0
2017-07-24,22,966,230,171,523,2060,0,0
2017-07-24,23,970,226,171,497,2111,0,0
2017-07-24,24,973,224,169,466,1880,0,0
2017-07-25,1,972,221,170,424,1927,0,0
2017-07-25,2,975,219,169,418,1929,0,0
2017-07-25,3,975,216,171,388,2023,0,0
2017-07-25,4,975,217,171,388,1961,0,0
2017-07-25,5,977,223,171,393,1904,0,0
2017-07-25,6,977,225,171,415,1616,0,0
2017-07-25,7,976,231,170,408,1390,383,0
2017-07-25,8,974,232,167,403,1155,2384,0
2017-07-25,9,970,234,165,422,907,4525,0
2017-07-25,10,956,234,165,441,705,5920,0
2017-07-25,11,931,232,166,450,571,6618,0
2017-07-25,12,925,234,170,441,504,7374,68
2017-07-25,13,924,234,171,460,534,7879,154
2017-07-25,14,923,234,171,449,636,7434,171
2017-07-25,15,921,232,171,555,730,7361,171
2017-07-25,16,920,232,168,545,911,7099,157
2017-07-25,17,919,234,171,559,1181,6492,177
2017-07-25,18,920,231,171,586,1552,5336,190
2017-07-25,19,946,228,172,599,1665,3032,72
2017-07-25,20,963,227,173,601,1926,464,0
2017-07-25,21,965,221,172,564,2329,0,0
2017-07-25,22,968,220,173,509,2602,0,0
2017-07-25,23,969,217,173,477,2693,0,0
2017-07-25,24,971,215,172,445,2652,0,0
2017-08-01,1,959,197,180,362,3076,0,0
2017-08-01,2,959,194,180,350,3124,0,0
2017-08-01,3,960,196,180,361,3079,0,0
2017-08-01,4,961,197,179,353,2985,0,0
2017-08-01,5,959,199,180,349,2440,0,0
2017-08-01,6,960,202,179,360,1526,0,0
2017-08-01,7,961,212,177,422,1218,391,0
2017-08-01,8,959,222,173,414,851,2452,85
2017-08-01,9,953,228,172,432,528,4311,218
2017-08-01,10,920,230,164,445,417,5178,326
2017-08-01,11,913,230,169,457,517,5414,354
2017-08-01,12,912,229,170,449,350,5966,334
2017-08-01,13,909,229,170,483,300,6459,285
2017-08-01,14,904,231,170,504,409,5907,136
2017-08-01,15,908,230,169,576,576,5953,206
2017-08-01,16,909,231,170,614,648,6229,210
2017-08-01,17,908,231,170,606,784,5653,207
2017-08-01,18,909,230,173,594,1030,3930,207
2017-08-01,19,929,230,174,605,1639,1671,141
2017-08-01,20,949,230,179,611,1859,249,87
2017-08-01,21,954,230,178,555,1445,23,42
2017-08-01,22,961,236,178,520,1762,0,0
2017-08-01,23,964,234,178,481,1563,0,0
2017-08-01,24,965,237,178,433,1374,0,0
2017-08-02,1,967,239,179,352,1214,0,0
2017-08-02,2,966,243,179,376,1056,0,0
2017-08-02,3,966,249,179,336,736,0,0
2017-08-02,4,966,250,180,337,484,0,0
2017-08-02,5,967,249,180,343,377,0,0
2017-08-02,6,970,251,180,360,305,0,0
2017-08-02,7,967,255,180,411,307,265,0
2017-08-02,8,964,260,180,424,366,1628,16
2017-08-02,9,960,260,178,458,335,2966,126
2017-08-02,10,957,256,176,475,281,3913,150
2017-08-02,11,922,256,176,460,211,5062,176
2017-08-02,12,914,256,176,479,164,5240,185
2017-08-02,13,912,258,176,479,220,5525,288
2017-08-02,14,913,258,176,511,386,5514,339
2017-08-02,15,915,257,176,518,873,4531,437
2017-08-02,16,916,258,175,594,1119,3518,442
2017-08-02,17,916,258,176,584,1135,3132,482
2017-08-02,18,916,257,177,597,1229,2072,447
2017-08-02,19,940,260,177,597,1495,845,239
2017-08-02,20,959,259,177,596,1870,115,102
2017-08-02,21,962,257,176,609,2175,0,86
2017-08-02,22,965,258,177,539,2023,0,86
2017-08-02,23,967,253,176,478,1590,0,86
2017-08-02,24,969,251,176,428,1306,0,86
2017-08-03,1,970,251,177,395,1327,0,86
2017-08-03,2,971,250,177,393,1413,0,74
2017-08-03,3,972,247,178,402,936,0,0
2017-08-03,4,973,251,178,401,814,0,0
2017-08-03,5,975,251,178,401,862,0,0
2017-08-03,6,977,253,178,403,799,0,0
2017-08-03,7,978,256,177,457,449,121,0
2017-08-03,8,975,258,177,483,415,1183,0
2017-08-03,9,973,261,175,516,383,2952,0
2017-08-03,10,970,259,172,529,460,4682,0
2017-08-03,11,940,261,171,529,464,5620,16
2017-08-03,12,926,260,174,491,569,6183,115
2017-08-03,13,925,256,177,460,841,5424,188
2017-08-03,14,924,259,177,476,1713,5540,207
2017-08-03,15,922,259,174,470,1522,5116,208
2017-08-03,16,920,259,175,521,1406,3848,209
2017-08-03,17,920,259,177,574,1431,2832,209
2017-08-03,18,921,257,176,592,1600,2343,206
2017-08-03,19,949,257,176,588,1967,1585,72
2017-08-03,20,968,258,173,593,2025,215,19
2017-08-03,21,969,259,174,549,2169,0,0
2017-08-03,22,971,260,176,523,2443,0,0
2017-08-03,23,971,255,177,474,2804,0,0
2017-08-03,24,970,252,176,440,2570,0,0
2017-08-04,1,970,250,174,414,2129,0,0
2017-08-04,2,971,248,176,384,1993,0,0
2017-08-04,3,970,247,177,344,1366,0,0
2017-08-04,4,971,240,178,346,1003,0,0
2017-08-04,5,972,239,178,346,1056,0,0
2017-08-04,6,971,239,175,345,1302,0,0
2017-08-04,7,973,241,175,362,1171,380,0
2017-08-04,8,969,241,177,413,1113,2642,0
2017-08-04,9,969,241,176,465,892,5201,53
2017-08-04,10,965,242,175,463,842,6511,97
